place	Faywood	NM	CDP 	33
place	Fence Lake	NM	CDP 	42
place	Flora Vista	NM	CDP 	2191
place	Floyd	NM	village 	133
place	Folsom	NM	village 	56
place	Fort Sumner	NM	village 	1031
place	Galisteo	NM	CDP 	253
place	Gallup	NM	city 	21678
place	Garfield	NM	CDP 	137
place	Gila	NM	CDP 	314
place	Glen Acres	NM	CDP 	208
place	Glenwood	NM	CDP 	143
place	Glorieta	NM	CDP 	430
place	Golden	NM	CDP 	37
place	Grady	NM	village 	107
place	Grants	NM	city 	9182
place	Grenville	NM	village 	38
place	Hachita	NM	CDP 	49
place	Hagerman	NM	town 	1257
place	Hanover	NM	CDP 	167
place	Happy Valley	NM	CDP 	519
place	Hatch	NM	village 	1648
place	Hernandez	NM	CDP 	946
place	Highland Meadows	NM	CDP 	624
place	High Rolls	NM	CDP 	834
place	Hillsboro	NM	CDP 	124
place	Hobbs	NM	city 	34122
place	Holloman AFB	NM	CDP 	3054
place	Homestead	NM	CDP 	47
place	Hope	NM	village 	105
place	Hot Springs Landing	NM	CDP 	110
place	House	NM	village 	68
place	Hurley	NM	town 	1297
place	Indian Hills	NM	CDP 	892
place	Isleta Village Proper	NM	CDP 	491
place	Jacona	NM	CDP 	412
place	Jaconita	NM	CDP 	332
place	Jal	NM	city 	2047
place	Jarales	NM	CDP 	2475
place	Jemez Pueblo	NM	CDP 	1788
place	Jemez Springs	NM	village 	250
place	Keeler Farm	NM	CDP 	1305
place	Kingston	NM	CDP 	32
place	Kirtland	NM	CDP 	7875
place	La Cienega	NM	CDP 	3819
place	La Cueva	NM	CDP 	168
place	Laguna	NM	CDP 	1241
place	La Hacienda	NM	CDP 	725
place	La Huerta	NM	CDP 	1246
place	La Jara	NM	CDP 	207
place	La Joya	NM	CDP 	82
place	Lake Arthur	NM	town 	436
place	Lake Roberts	NM	CDP 	53
place	Lake Roberts Heights	NM	CDP 	32
place	Lake Sumner	NM	CDP 	143
place	Lake Valley	NM	CDP 	64
place	La Luz	NM	CDP 	1697
place	La Madera	NM	CDP 	154
place	La Mesa	NM	CDP 	728
place	La Mesilla	NM	CDP 	1772
place	Lamy	NM	CDP 	218
place	La Plata	NM	CDP 	612
place	La Puebla	NM	CDP 	1186
place	Las Cruces	NM	city 	97618
place	Las Maravillas	NM	CDP 	1628
place	Las Nutrias	NM	CDP 	149
place	Las Palomas	NM	CDP 	173
place	Las Vegas	NM	city 	13753
place	La Union	NM	CDP 	1106
place	La Villita	NM	CDP 	957
place	Lee Acres	NM	CDP 	5858
place	Lemitar	NM	CDP 	330
place	Livingston Wheeler	NM	CDP 	609
place	Llano del Medio	NM	CDP 	118
place	Loco Hills	NM	CDP 	126
place	Logan	NM	village 	1042
place	Lordsburg	NM	city 	2797
place	Los Alamos	NM	CDP 	12019
place	Los Cerrillos	NM	CDP 	321
place	Los Chaves	NM	CDP 	5446
place	Los Luceros	NM	CDP 	906
place	Los Lunas	NM	village 	14835
place	Los Ojos	NM	CDP 	125
place	Los Ranchos de Albuquerque	NM	village 	6024
place	Loving	NM	village 	1413
place	Lovington	NM	city 	11009
place	Lower Frisco	NM	CDP 	31
place	Luis Lopez	NM	CDP 	107
place	Lumberton	NM	CDP 	73
place	Luna	NM	CDP 	158
place	Lyden	NM	CDP 	245
place	McCartys Village	NM	CDP 	48
place	McIntosh	NM	CDP 	1484
place	Madrid	NM	CDP 	204
place	Madrone	NM	CDP 	707
place	Magdalena	NM	village 	938
place	Malaga	NM	CDP 	147
place	Manzano	NM	CDP 	29
place	Manzano Springs	NM	CDP 	137
place	Maxwell	NM	village 	254
place	Mayhill	NM	CDP 	75
place	Meadow Lake	NM	CDP 	4708
place	Melrose	NM	village 	651
place	Mescalero	NM	CDP 	1338
place	Mesilla	NM	town 	2196
place	Mesita	NM	CDP 	804
place	Mesquite	NM	CDP 	1112
place	Middle Frisco	NM	CDP 	77
place	Midway	NM	CDP 	971
place	Milan	NM	village 	3245
place	Mimbres	NM	CDP 	667
place	Monterey Park	NM	CDP 	1567
place	Monument	NM	CDP 	206
place	Moquino	NM	CDP 	37
place	Mora	NM	CDP 	656
place	Moriarty	NM	city 	1910
place	Morningside	NM	CDP 	367
place	Mosquero	NM	village 	93
place	Mountainair	NM	town 	928
place	Mountain View	NM	CDP 	122
place	Nadine	NM	CDP 	376
place	Nageezi	NM	CDP 	286
place	Nakaibito	NM	CDP 	466
place	Nambe	NM	CDP 	1818
place	Napi Headquarters	NM	CDP 	727
place	Nara Visa	NM	CDP 	95
place	Naschitti	NM	CDP 	301
place	Navajo	NM	CDP 	1645
place	Navajo Dam	NM	CDP 	281
place	Nenahnezad	NM	CDP 	688
place	Newcomb	NM	CDP 	339
place	Newkirk	NM	CDP 	7
place	Nogal	NM	CDP 	96
place	North Acomita Village	NM	CDP 	303
place	North Hobbs	NM	CDP 	5391
place	North Hurley	NM	CDP 	300
place	North Light Plant	NM	CDP 	414
place	North San Ysidro	NM	CDP 	159
place	North Valley	NM	CDP 	11333
place	Oasis	NM	CDP 	149
place	Ohkay Owingeh	NM	CDP 	1143
place	Ojo Amarillo	NM	CDP 	766
place	Organ	NM	CDP 	323
place	Orogrande	NM	CDP 	52
place	Paguate	NM	CDP 	421
place	Pajarito Mesa	NM	CDP 	579
place	Paradise Hills	NM	CDP 	4256
place	Paraje	NM	CDP 	777
place	Pastura	NM	CDP 	23
place	Peak Place	NM	CDP 	377
place	Pecan Park	NM	CDP 	75
place	Pecos	NM	village 	1392
place	Peña Blanca	NM	CDP 	709
place	Peñasco	NM	CDP 	589
place	Peralta	NM	town 	3660
place	Picuris Pueblo	NM	CDP 	68
place	Pie Town	NM	CDP 	186
place	Pinehill	NM	CDP 	88
place	Pinon	NM	CDP 	25
place	Pinos Altos	NM	CDP 	198
place	Placitas (Doña Ana County)	NM	CDP 	576
place	Placitas (Sandoval County)	NM	CDP 	4977
place	Playas	NM	CDP 	74
place	Pleasanton	NM	CDP 	106
place	Pojoaque	NM	CDP 	1907
place	Polvadera	NM	CDP 	269
place	Ponderosa	NM	CDP 	387
place	Ponderosa Pine	NM	CDP 	1195
place	Portales	NM	city 	12280
place	Pueblito	NM	CDP 	91
place	Pueblitos	NM	CDP 	794
place	Pueblo	NM	CDP 	125
place	Pueblo of Sandia Village	NM	CDP 	369
place	Pueblo Pintado	NM	CDP 	192
place	Puerto de Luna	NM	CDP 	141
place	Pulpotio Bareas	NM	CDP 	120
place	Quemado	NM	CDP 	228
place	Questa	NM	village 	1770
place	Radium Springs	NM	CDP 	1699
place	Ramah	NM	CDP 	370
place	Rancho Grande	NM	CDP 	142
place	Ranchos de Taos	NM	CDP 	2518
place	Raton	NM	city 	6885
place	Red River	NM	town 	477
place	Regina	NM	CDP 	105
place	Reserve	NM	village 	289
place	Ribera	NM	CDP 	416
place	Rincon	NM	CDP 	271
place	Rio Communities	NM	CDP 	4723
place	Rio en Medio	NM	CDP 	143
place	Rio Lucio	NM	CDP 	389
place	Rio Rancho	NM	city 	87521
place	Rivers	NM	CDP 	28
place	Rock Springs	NM	CDP 	567
place	Rodeo	NM	CDP 	101
place	Rodey	NM	CDP 	388
place	Rosedale	NM	CDP 	394
place	Roswell	NM	city 	48366
place	Rowe	NM	CDP 	415
place	Roy	NM	village 	234
place	Ruidoso	NM	village 	8029
place	Ruidoso Downs	NM	city 	2815
place	Sacramento	NM	CDP 	58
place	Salem	NM	CDP 	942
place	San Acacia	NM	CDP 	44
place	San Antonio	NM	CDP 	165
place	San Antonito (Bernalillo County)	NM	CDP 	985
place	San Antonito (Socorro County)	NM	CDP 	94
place	San Cristobal	NM	CDP 	273
place	Sandia Heights	NM	CDP 	3193
place	Sandia Knolls	NM	CDP 	1208
place	Sandia Park	NM	CDP 	237
place	San Felipe Pueblo	NM	CDP 	2404
place	San Fidel	NM	CDP 	138
place	San Ildefonso Pueblo	NM	CDP 	524
place	San Jon	NM	village 	216
place	San Jose (Rio Arriba County)	NM	CDP 	695
place	San Jose (San Miguel County)	NM	CDP 	137
place	San Lorenzo	NM	CDP 	97
place	San Luis	NM	CDP 	59
place	San Mateo	NM	CDP 	161
place	San Miguel	NM	CDP 	1153
place	Sanostee	NM	CDP 	371
place	San Pablo	NM	CDP 	806
place	San Pedro	NM	CDP 	184
place	San Rafael	NM	CDP 	933
place	Santa Ana Pueblo	NM	CDP 	610
place	Santa Clara	NM	village 	1686
place	Santa Clara Pueblo	NM	CDP 	1018
place	Santa Cruz	NM	CDP 	368
place	Santa Fe	NM	city 	67947
place	Santa Rosa	NM	city 	2848
place	Santa Teresa	NM	CDP 	4258
place	Santo Domingo Pueblo	NM	CDP 	2456
place	San Ysidro	NM	CDP 	2090
place	San Ysidro	NM	village 	193
place	Sausal	NM	CDP 	1056
place	Seama	NM	CDP 	465
place	Seboyeta	NM	CDP 	179
place	Sedillo	NM	CDP 	802
place	Sena	NM	CDP 	129
place	Sheep Springs	NM	CDP 	245
place	Shiprock	NM	CDP 	8295
place	Silver City	NM	town 	10315
place	Skyline-Ganipa	NM	CDP 	1224
place	Socorro	NM	city 	9051
place	Soham	NM	CDP 	210
place	Sombrillo	NM	CDP 	351
place	South Acomita Village	NM	CDP 	105
place	South Valley	NM	CDP 	40976
place	Spencerville	NM	CDP 	1258
place	Springer	NM	town 	1047
place	Sunland Park	NM	city 	14106
place	Sunshine	NM	CDP 	420
place	Tajique	NM	CDP 	130
place	Talpa	NM	CDP 	778
place	Taos	NM	town 	5716
place	Taos Pueblo	NM	CDP 	1135
place	Taos Ski Valley	NM	village 	69
place	Tatum	NM	town 	798
place	Tecolote	NM	CDP 	298
place	Tecolotito	NM	CDP 	232
place	Tesuque	NM	CDP 	925
place	Tesuque Pueblo	NM	CDP 	233
place	Texico	NM	city 	1130
place	Thoreau	NM	CDP 	1865
place	Tierra Amarilla	NM	CDP 	382
place	Tijeras	NM	village 	541
place	Timberon	NM	CDP 	348
place	Tohatchi	NM	CDP 	808
place	Tome	NM	CDP 	1867
place	Torreon (Sandoval County)	NM	CDP 	326
place	Torreon (Torrance County)	NM	CDP 	237
place	Trout Valley	NM	CDP 	16
place	Truchas	NM	CDP 	560
place	Truth or Consequences	NM	city 	6475
place	Tse Bonito	NM	CDP 	299
place	Tucumcari	NM	city 	5363
place	Tularosa	NM	village 	2842
place	Twin Forks	NM	CDP 	196
place	Twin Lakes	NM	CDP 	1052
place	Tyrone	NM	CDP 	637
place	University Park	NM	CDP 	4192
place	Upper Fruitland	NM	CDP 	1662
place	Ute Park	NM	CDP 	71
place	Vadito	NM	CDP 	270
place	Vado	NM	CDP 	3194
place	Valencia	NM	CDP 	2192
place	Vaughn	NM	town 	446
place	Veguita	NM	CDP 	232
place	Velarde	NM	CDP 	502
place	Ventura	NM	CDP 	468
place	Villanueva	NM	CDP 	229
place	Virden	NM	village 	152
place	Wagon Mound	NM	village 	314
place	Waterflow	NM	CDP 	1670
place	Watrous	NM	CDP 	135
place	Weed	NM	CDP 	63
place	West Hammond	NM	CDP 	2790
place	White Rock	NM	CDP 	5725
place	White Sands	NM	CDP 	1651
place	Whites City	NM	CDP 	7
place	White Signal	NM	CDP 	181
place	Willard	NM	village 	253
place	Williamsburg	NM	village 	449
place	Windmill	NM	CDP 	43
place	Winston	NM	CDP 	61
place	Yah-ta-hey	NM	CDP 	590
place	Young Place	NM	CDP 	187
place	Youngsville	NM	CDP 	56
place	Zia Pueblo	NM	CDP 	737
place	Zuni Pueblo	NM	CDP 	6302
place	Accord	NY	CDP 	562
place	Adams	NY	village 	1775
place	Adams Center	NY	CDP 	1568
place	Addison	NY	village 	1763
place	Afton	NY	village 	822
place	Airmont	NY	village 	8628
place	Akron	NY	village 	2868
place	Albany	NY	city 	97856
place	Albertson	NY	CDP 	5182
place	Albion	NY	village 	6056
place	Alden	NY	village 	2605
place	Alexander	NY	village 	509
place	Alexandria Bay	NY	village 	1078
place	Alfred	NY	village 	4174
place	Allegany	NY	village 	1816
place	Almond	NY	village 	466
place	Altamont	NY	village 	1720
place	Altmar	NY	village 	407
place	Altona	NY	CDP 	730
place	Amagansett	NY	CDP 	1165
place	Amenia	NY	CDP 	955
place	Ames	NY	village 	145
place	Amityville	NY	village 	9523
place	Amsterdam	NY	city 	18620
place	Andes	NY	CDP 	252
place	Andover	NY	village 	1042
place	Angelica	NY	village 	869
place	Angola	NY	village 	2127
place	Angola on the Lake	NY	CDP 	1675
place	Antwerp	NY	village 	686
place	Apalachin	NY	CDP 	1131
place	Aquebogue	NY	CDP 	2438
place	Arcade	NY	village 	2071
place	Ardsley	NY	village 	4452
place	Argyle	NY	village 	306
place	Arkport	NY	village 	844
place	Arlington	NY	CDP 	4061
place	Armonk	NY	CDP 	4330
place	Asharoken	NY	village 	654
place	Athens	NY	village 	1668
place	Atlantic Beach	NY	village 	1891
place	Attica	NY	village 	2547
place	Auburn	NY	city 	27687
place	Aurora	NY	village 	724
place	Au Sable Forks	NY	CDP 	559
place	Averill Park	NY	CDP 	1693
place	Avoca	NY	village 	946
place	Avon	NY	village 	3394
place	Babylon	NY	village 	12166
place	Bainbridge	NY	village 	1355
place	Baiting Hollow	NY	CDP 	1642
place	Baldwin	NY	CDP 	24033
place	Baldwin Harbor	NY	CDP 	8102
place	Baldwinsville	NY	village 	7378
place	Ballston Spa	NY	village 	5409
place	Balmville	NY	CDP 	3178
place	Bardonia	NY	CDP 	4108
place	Barker	NY	village 	533
place	Barneveld	NY	village 	284
place	Barnum Island	NY	CDP 	2414
place	Batavia	NY	city 	15465
place	Bath	NY	village 	5786
place	Baxter Estates	NY	village 	999
place	Bay Park	NY	CDP 	2212
place	Bayport	NY	CDP 	8896
place	Bay Shore	NY	CDP 	26337
place	Bayville	NY	village 	6669
place	Baywood	NY	CDP 	7350
place	Beacon	NY	city 	15541
place	Beaver Dam Lake	NY	CDP 	2242
place	Bedford	NY	CDP 	1834
place	Bedford Hills	NY	CDP 	3001
place	Belfast	NY	CDP 	837
place	Bellerose	NY	village 	1193
place	Bellerose Terrace	NY	CDP 	2198
place	Belle Terre	NY	village 	792
place	Belleville	NY	CDP 	226
place	Bellmore	NY	CDP 	16218
place	Bellport	NY	village 	2084
place	Belmont	NY	village 	969
place	Bemus Point	NY	village 	364
place	Bergen	NY	village 	1176
place	Bethpage	NY	CDP 	16429
place	Big Flats	NY	CDP 	5277
place	Billington Heights	NY	CDP 	1685
place	Binghamton	NY	city 	47376
place	Binghamton University	NY	CDP 	6177
place	Black River	NY	village 	1348
place	Blasdell	NY	village 	2553
place	Blauvelt	NY	CDP 	5689
place	Bliss	NY	CDP 	527
place	Blodgett Mills	NY	CDP 	303
place	Bloomfield	NY	village 	1361
place	Bloomingburg	NY	village 	420
place	Bloomville	NY	CDP 	213
place	Blue Point	NY	CDP 	4773
place	Bohemia	NY	CDP 	10180
place	Bolivar	NY	village 	1047
place	Bolton Landing	NY	CDP 	513
place	Boonville	NY	village 	2072
place	Brasher Falls	NY	CDP 	669
place	Breesport	NY	CDP 	626
place	Brentwood	NY	CDP 	60664
place	Brewerton	NY	CDP 	4029
place	Brewster	NY	village 	2390
place	Brewster Hill	NY	CDP 	2089
place	Briarcliff Manor	NY	village 	7867
place	Bridgehampton	NY	CDP 	1756
place	Bridgeport	NY	CDP 	1490
place	Bridgewater	NY	village 	470
place	Brighton	NY	CDP 	36609
place	Brightwaters	NY	village 	3103
place	Brinckerhoff	NY	CDP 	2900
place	Broadalbin	NY	village 	1327
place	Brockport	NY	village 	8366
place	Brocton	NY	village 	1486
place	Bronxville	NY	village 	6323
place	Brookhaven	NY	CDP 	3451
place	Brookville	NY	village 	3465
place	Brownville	NY	village 	1119
place	Brushton	NY	village 	474
place	Buchanan	NY	village 	2230
place	Buffalo	NY	city 	261310
place	Burdett	NY	village 	340
place	Burke	NY	village 	211
place	Busti	NY	CDP 	391
place	Byersville	NY	CDP 	47
place	Cairo	NY	CDP 	1402
place	Calcium	NY	CDP 	3491
place	Caledonia	NY	village 	2201
place	Callicoon	NY	CDP 	167
place	Calverton	NY	CDP 	6510
place	Cambridge	NY	village 	1870
place	Camden	NY	village 	2231
place	Camillus	NY	village 	1213
place	Campbell	NY	CDP 	713
place	Canajoharie	NY	village 	2229
place	Canandaigua	NY	city 	10545
place	Canaseraga	NY	village 	550
place	Canastota	NY	village 	4804
place	Candor	NY	village 	851
place	Canisteo	NY	village 	2270
place	Canton	NY	village 	6314
place	Cape Vincent	NY	village 	726
place	Carle Place	NY	CDP 	4981
place	Carmel Hamlet	NY	CDP 	6817
place	Caroga Lake	NY	CDP 	518
place	Carthage	NY	village 	3747
place	Cassadaga	NY	village 	634
place	Castile	NY	village 	1015
place	Castleton-on-Hudson	NY	village 	1473
place	Castorland	NY	village 	351
place	Cato	NY	village 	532
place	Catskill	NY	village 	4081
place	Cattaraugus	NY	village 	1002
place	Cayuga	NY	village 	549
place	Cayuga Heights	NY	village 	3729
place	Cazenovia	NY	village 	2835
place	Cedarhurst	NY	village 	6592
place	Celoron	NY	village 	1112
place	Centereach	NY	CDP 	31578
place	Center Moriches	NY	CDP 	7580
place	Centerport	NY	CDP 	5508
place	Central Bridge	NY	CDP 	593
place	Central Islip	NY	CDP 	34450
place	Central Square	NY	village 	1848
place	Centre Island	NY	village 	410
place	Chadwicks	NY	CDP 	1506
place	Champlain	NY	village 	1101
place	Chappaqua	NY	CDP 	1436
place	Chateaugay	NY	village 	833
place	Chatham	NY	village 	1770
place	Chaumont	NY	village 	624
place	Chautauqua	NY	CDP 	191
place	Chazy	NY	CDP 	565
place	Cheektowaga	NY	CDP 	75178
place	Chenango Bridge	NY	CDP 	2883
place	Cherry Creek	NY	village 	461
place	Cherry Valley	NY	village 	520
place	Chester	NY	village 	3969
place	Chestertown	NY	CDP 	677
place	Chestnut Ridge	NY	village 	7916
place	Chittenango	NY	village 	5081
place	Churchville	NY	village 	1961
place	Clarence	NY	CDP 	2646
place	Clarence Center	NY	CDP 	2257
place	Clark Mills	NY	CDP 	1905
place	Clarkson	NY	CDP 	4358
place	Claverack-Red Mills	NY	CDP 	913
place	Clayton	NY	village 	1978
place	Clayville	NY	village 	350
place	Cleveland	NY	village 	750
place	Clifton Springs	NY	village 	2127
place	Clinton	NY	village 	1942
place	Clintondale	NY	CDP 	1452
place	Clyde	NY	village 	2093
place	Cobleskill	NY	village 	4678
place	Cohocton	NY	village 	838
place	Cohoes	NY	city 	16168
place	Cold Brook	NY	village 	329
place	Cold Spring	NY	village 	2013
place	Cold Spring Harbor	NY	CDP 	5070
place	Colonie	NY	village 	7793
place	Colton	NY	CDP 	345
place	Commack	NY	CDP 	36124
place	Conesus Hamlet	NY	CDP 	308
place	Conesus Lake	NY	CDP 	2584
place	Congers	NY	CDP 	8363
place	Constableville	NY	village 	242
place	Constantia	NY	CDP 	1182
place	Coopers Plains	NY	CDP 	598
place	Cooperstown	NY	village 	1852
place	Copake Lake	NY	CDP 	823
place	Copenhagen	NY	village 	801
place	Copiague	NY	CDP 	22993
place	Coram	NY	CDP 	39113
place	Corfu	NY	village 	709
place	Corinth	NY	village 	2559
place	Corning	NY	city 	11183
place	Cornwall-on-Hudson	NY	village 	3018
place	Cortland	NY	city 	19204
place	Cortland West	NY	CDP 	1356
place	Country Knolls	NY	CDP 	2224
place	Cove Neck	NY	village 	286
place	Coxsackie	NY	village 	2813
place	Cragsmoor	NY	CDP 	449
place	Cranberry Lake	NY	CDP 	200
place	Croghan	NY	village 	618
place	Crompond	NY	CDP 	2292
place	Croton-on-Hudson	NY	village 	8070
place	Crown Heights	NY	CDP 	2840
place	Crugers	NY	CDP 	1534
place	Crystal Beach	NY	CDP 	644
place	Cuba	NY	village 	1575
place	Cumberland Head	NY	CDP 	1627
place	Cumminsville	NY	CDP 	183
place	Cutchogue	NY	CDP 	3349
place	Cuylerville	NY	CDP 	297
place	Dalton	NY	CDP 	362
place	Dannemora	NY	village 	3936
place	Dansville	NY	village 	4719
place	Davenport Center	NY	CDP 	349
place	Deer Park	NY	CDP 	27745
place	Deferiet	NY	village 	294
place	DeKalb Junction	NY	CDP 	519
place	Delanson	NY	village 	377
place	Delevan	NY	village 	1089
place	Delhi	NY	village 	3087
place	Depauville	NY	CDP 	577
place	Depew	NY	village 	15303
place	Deposit	NY	village 	1663
place	Dering Harbor	NY	village 	11
place	DeRuyter	NY	village 	558
place	Dexter	NY	village 	1052
place	Dix Hills	NY	CDP 	26892
place	Dobbs Ferry	NY	village 	10875
place	Dolgeville	NY	village 	2206
place	Dover Plains	NY	CDP 	1323
place	Downsville	NY	CDP 	617
place	Dresden	NY	village 	308
place	Dryden	NY	village 	1890
place	Duane Lake	NY	CDP 	323
place	Duanesburg	NY	CDP 	391
place	Dundee	NY	village 	1725
place	Dunkirk	NY	city 	12563
place	Durhamville	NY	CDP 	584
place	Earlville	NY	village 	872
place	East Atlantic Beach	NY	CDP 	2049
place	East Aurora	NY	village 	6236
place	East Avon	NY	CDP 	608
place	Eastchester	NY	CDP 	19554
place	East Farmingdale	NY	CDP 	6484
place	East Garden City	NY	CDP 	6208
place	East Glenville	NY	CDP 	6616
place	East Greenbush	NY	CDP 	4487
place	East Hampton	NY	village 	1083
place	East Hampton North	NY	CDP 	4142
place	East Hills	NY	village 	6955
place	East Islip	NY	CDP 	14475
place	East Ithaca	NY	CDP 	2231
place	East Kingston	NY	CDP 	276
place	East Marion	NY	CDP 	926
place	East Massapequa	NY	CDP 	19069
place	East Meadow	NY	CDP 	38132
place	East Moriches	NY	CDP 	5249
place	East Nassau	NY	village 	587
place	East Northport	NY	CDP 	20217
place	East Norwich	NY	CDP 	2709
place	East Patchogue	NY	CDP 	22469
place	Eastport	NY	CDP 	1831
place	East Quogue	NY	CDP 	4757
place	East Randolph	NY	village 	620
place	East Rochester	NY	village 	6587
place	East Rockaway	NY	village 	9818
place	East Shoreham	NY	CDP 	6666
place	East Syracuse	NY	village 	3084
place	East Williston	NY	village 	2556
place	Eatons Neck	NY	CDP 	1406
place	Eden	NY	CDP 	3516
place	Edmeston	NY	CDP 	657
place	Edwards	NY	village 	439
place	Eggertsville	NY	CDP 	15019
place	Elba	NY	village 	676
place	Elbridge	NY	village 	1058
place	Elizabethtown	NY	CDP 	754
place	Ellenville	NY	village 	4135
place	Ellicottville	NY	village 	376
place	Ellisburg	NY	village 	244
place	Elma Center	NY	CDP 	2571
place	Elmira	NY	city 	29200
place	Elmira Heights	NY	village 	4097
place	Elmont	NY	CDP 	33198
place	Elmsford	NY	village 	4664
place	Elwood	NY	CDP 	11177
place	Endicott	NY	village 	13392
place	Endwell	NY	CDP 	11446
place	Erin	NY	CDP 	483
place	Esperance	NY	village 	345
place	Evans Mills	NY	village 	621
place	Fabius	NY	village 	352
place	Fair Haven	NY	village 	745
place	Fairmount	NY	CDP 	10224
place	Fairport	NY	village 	5353
place	Fairview (Dutchess County)	NY	CDP 	5515
place	Fairview (Westchester County)	NY	CDP 	3099
place	Falconer	NY	village 	2420
place	Farmingdale	NY	village 	8189
place	Farmingville	NY	CDP 	15481
place	Farnham	NY	village 	382
place	Fayetteville	NY	village 	4373
place	Felts Mills	NY	CDP 	372
place	Fillmore	NY	CDP 	603
place	Fire Island	NY	CDP 	292
place	Firthcliffe	NY	CDP 	4949
place	Fishers Island	NY	CDP 	236
place	Fishers Landing	NY	CDP 	89
place	Fishkill	NY	village 	2171
place	Flanders	NY	CDP 	4472
place	Fleischmanns	NY	village 	351
place	Floral Park	NY	village 	15863
place	Florida	NY	village 	2833
place	Flower Hill	NY	village 	4665
place	Fonda	NY	village 	795
place	Forest Home	NY	CDP 	572
place	Forestville	NY	village 	697
place	Fort Ann	NY	village 	484
place	Fort Covington Hamlet	NY	CDP 	1308
place	Fort Drum	NY	CDP 	12955
place	Fort Edward	NY	village 	3375
place	Fort Johnson	NY	village 	490
place	Fort Montgomery	NY	CDP 	1571
place	Fort Plain	NY	village 	2322
place	Fort Salonga	NY	CDP 	10008
place	Fowlerville	NY	CDP 	227
place	Frankfort	NY	village 	2598
place	Franklin	NY	village 	374
place	Franklin Square	NY	CDP 	29320
place	Franklinville	NY	village 	1740
place	Fredonia	NY	village 	11230
place	Freedom Plains	NY	CDP 	421
place	Freeport	NY	village 	42860
place	Freeville	NY	village 	520
place	Frewsburg	NY	CDP 	1906
place	Friendship	NY	CDP 	1218
place	Fulton	NY	city 	11896
place	Fultonville	NY	village 	784
place	Gainesville	NY	village 	229
place	Galeville	NY	CDP 	4617
place	Galway	NY	village 	200
place	Gang Mills	NY	CDP 	4185
place	Garden City	NY	village 	22371
place	Garden City Park	NY	CDP 	7806
place	Garden City South	NY	CDP 	4024
place	Gardiner	NY	CDP 	950
place	Gardnertown	NY	CDP 	4373
place	Gasport	NY	CDP 	1248
place	Gates	NY	CDP 	4910
place	Geneseo	NY	village 	8031
place	Geneva	NY	city 	13261
place	Germantown	NY	CDP 	845
place	Ghent	NY	CDP 	564
place	Gilbertsville	NY	village 	399
place	Gilgo	NY	CDP 	131
place	Glasco	NY	CDP 	2099
place	Glen Aubrey	NY	CDP 	485
place	Glen Cove	NY	city 	26964
place	Glen Head	NY	CDP 	4697
place	Glen Park	NY	village 	502
place	Glens Falls	NY	city 	14700
place	Glens Falls North	NY	CDP 	8443
place	Glenwood Landing	NY	CDP 	3779
place	Gloversville	NY	city 	15665
place	Golden's Bridge	NY	CDP 	1630
place	Gordon Heights	NY	CDP 	4042
place	Gorham	NY	CDP 	617
place	Goshen	NY	village 	5454
place	Gouverneur	NY	village 	3949
place	Gowanda	NY	village 	2709
place	Grand View-on-Hudson	NY	village 	285
place	Grandyle Village	NY	CDP 	4629
place	Granville	NY	village 	2543
place	Great Bend	NY	CDP 	843
place	Great Neck	NY	village 	9989
place	Great Neck Estates	NY	village 	2761
place	Great Neck Gardens	NY	CDP 	1186
place	Great Neck Plaza	NY	village 	6707
place	Great River	NY	CDP 	1489
place	Greece	NY	CDP 	14519
place	Greene	NY	village 	1580
place	Green Island	NY	village 	2620
place	Greenlawn	NY	CDP 	13742
place	Greenport	NY	village 	2197
place	Greenport West	NY	CDP 	2124
place	Greenvale	NY	CDP 	1094
place	Greenville (Greene County)	NY	CDP 	688
place	Greenville (Westchester County)	NY	CDP 	7116
place	Greenwich	NY	village 	1777
place	Greenwood Lake	NY	village 	3154
place	Greigsville	NY	CDP 	209
place	Groton	NY	village 	2363
place	Groveland Station	NY	CDP 	281
place	Guilford	NY	CDP 	362
place	Hadley	NY	CDP 	1009
place	Hagaman	NY	village 	1292
place	Hailesboro	NY	CDP 	624
place	Halesite	NY	CDP 	2498
place	Hall	NY	CDP 	216
place	Hamburg	NY	village 	9409
place	Hamilton	NY	village 	4239
place	Hamlin	NY	CDP 	5521
place	Hammond	NY	village 	280
place	Hammondsport	NY	village 	661
place	Hampton Bays	NY	CDP 	13603
place	Hampton Manor	NY	CDP 	2417
place	Hancock	NY	village 	1031
place	Hannawa Falls	NY	CDP 	1042
place	Hannibal	NY	village 	555
place	Harbor Hills	NY	CDP 	575
place	Harbor Isle	NY	CDP 	1301
place	Harriman	NY	village 	2424
place	Harris Hill	NY	CDP 	5508
place	Harrison	NY	village 	27472
place	Harrisville	NY	village 	628
place	Hartsdale	NY	CDP 	5293
place	Hartwick	NY	CDP 	629
place	Hastings-on-Hudson	NY	village 	7849
place	Hauppauge	NY	CDP 	20882
place	Haverstraw	NY	village 	11910
place	Haviland	NY	CDP 	3634
place	Hawthorne	NY	CDP 	4586
place	Head of the Harbor	NY	village 	1472
place	Hemlock	NY	CDP 	557
place	Hempstead	NY	village 	53891
place	Henderson	NY	CDP 	224
place	Heritage Hills	NY	CDP 	3975
place	Herkimer	NY	village 	7743
place	Hermon	NY	village 	422
place	Herricks	NY	CDP 	4295
place	Herrings	NY	village 	90
place	Heuvelton	NY	village 	714
